newCol,featureMatrix1,featureMatrix2,featureMatrix3,featureMatrix4,featureMatrix5,featureMatrix6,featureMatrix7,featureMatrix8,featureMatrix9,featureMatrix10,featureMatrix11,featureMatrix12,featureMatrix13,featureMatrix14,featureMatrix15,featureMatrix16
1,-0.100114318755865,0.0677942878655077,-0.316586751031396,0.416334688709896,-0.202851948198037,0.237222155999225,0.0682940280462406,0.350461561853313,0.312925165244875,-0.197986467945448,0.0703808483437793,-0.0473270439061433,-0.0622835288499829,-0.0434521886101842,-0.00887299308728484,0.00596859062185708
1,-0.281386020148418,0.242693164895665,-0.491044011035987,0.393443807756817,-0.242665417857207,0.372385450064007,0.0890718268591025,0.319083655641446,0.362064654544067,-0.188810872400936,0.0996116668279866,-0.0545079634654571,-0.0715131203483677,-0.012248186734803,0.0559131068027016,8.48678765483958e-05
1,-1.03722590534845,1.24323600966554,-0.151810760057979,0.271573358068582,-0.203067378745713,0.28167368381866,0.114554641141489,0.247201834289787,0.18934570159467,-0.237450694261616,0.07954837120814,-0.0688697374876299,-0.0481733391376237,-0.000808534667350496,0.0248375912702837,0.000579135454305328
1,-0.995833396361558,1.20560297744015,-0.100532633388252,0.229011690763347,-0.174177481883539,0.139210818157822,0.0546253284128622,0.371603964882511,0.242227181133075,-0.25795370304775,0.0045779927704281,-0.0690134294331043,-0.00162712602075799,-0.034770795898348,0.0470459746088132,0.00170171017070829
1,-1.011357585966,1.23970633893612,-0.0516457540117775,0.225743225012035,-0.170443471240051,0.109326154288351,0.0911524516120933,0.291759674149078,0.221437937987137,-0.264621799504525,0.062956544241758,-0.0304026063972094,-0.0257209115977964,-0.0246126360718833,0.0180586273214317,0.000608223939334112
1,-1.03445511676065,1.27052755146883,-0.0572494527820164,0.202145156658215,-0.168503725967639,0.215365520580087,0.0635215864987935,0.369270389752502,0.24657736868034,-0.250357263568193,0.000732498381037023,-0.0571582712231959,-0.0202329580942392,-0.0509064034574889,-0.0354544990899973,0.00443017880694388
1,-1.02353918122392,1.2699371718861,-0.0224795690136097,0.175867951709101,-0.151447774452642,0.180467645121778,0.106678543887071,0.281964041331267,0.234131050884058,-0.241490216320452,0.0266835591236429,-0.0602281202002447,-0.0184539979195477,-0.031942930092176,-0.0258587009715203,0.00173137686485195
1,-1.03062999885778,1.23771344346059,-0.124628589047729,0.320860602316204,-0.224138697807505,0.32651276985069,0.0640986475191347,0.34829687394143,0.202929611261761,-0.247801453032144,0.0548515200967167,-0.0583566875204186,-0.0560480991104157,-0.0265515312154276,-0.00410910021517149,0.00458168948318435
1,-1.02640325371482,1.23869385806475,-0.106787981751785,0.304846374178965,-0.214487157755143,0.317507378079417,0.0468486812955871,0.390892454314931,0.231575462180127,-0.233845285182902,-0.0148364458182618,-0.0240993029275761,-0.0583359704359522,-0.0567987967251738,-0.0411225105651582,0.00534696135587373
1,-1.03506906445291,1.2657571926069,-0.0607883199425752,0.246219404669969,-0.176971626920156,0.0596750119010037,0.0714376652047583,0.325971893804006,0.238940111676095,-0.253415671204832,0.0103501973044803,-0.0485651105966241,-0.00781190986376012,-0.0436278944748617,-0.0036112350924224,0.00113179699813872
1,-0.995950483737903,1.22811845661089,-0.0188995742220901,0.227238603330958,-0.165236946504986,0.140410030452841,0.078246288440528,0.328230860118604,0.256266799299059,-0.232293442080132,-0.0383927568432176,0.0151147637468367,-0.0337374051231164,-0.0524756045017266,0.0069553171925772,-0.000155094964921585
1,1.27466738042403,1.00282392447139,-0.514106981749177,0.539110326695673,0.171535638072936,0.318669949027847,-0.225887379080462,0.108404298206284,0.41298056053081,-0.307547165714418,0.0563727735250271,-0.00761360702558952,0.0275660990304754,-0.0804254242040073,-0.0015298544284748,-0.0429417426852169
1,1.32922802720367,1.04607460291148,-0.530873800506094,0.544870604876277,0.173639030277166,0.307540727916244,-0.188435022702585,0.149890526319656,0.483142331303422,-0.187701299714545,0.128594595520736,-0.0100347054265185,0.00947528336619856,-0.101158308984849,0.00809021466647252,-0.0457828278955731
1,1.29242964081014,1.00701723711838,-0.530610114053422,0.572798970791291,0.165599467197961,0.310036352381588,-0.061733655272815,0.176111480563958,0.562339784999744,-0.297219820336418,0.0973724534837382,-0.0145398025521286,0.00971450773368026,-0.0390699300033937,-0.0165153532339789,-0.031064931769855
1,1.29777350534091,1.01302798240019,-0.52525644454083,0.547766375324275,0.154774884681242,0.319620105270889,-0.227825509866423,0.0935102649433634,0.528697754643659,-0.295435064339604,0.0909174937968118,-0.0162545668867126,0.0161003101201931,-0.0817915821916675,-0.00539513758987648,-0.0297882650495532
1,1.35448237715118,1.0699260835765,-0.5450753913803,0.588517555767088,0.242317887742938,0.311271956764974,-0.115197867758577,0.179735283168515,0.493308095719462,-0.253204659403324,0.0997328138199179,0.0005933518941531,0.0228491851085969,-0.0259940573085813,-0.0119267471301514,-0.0512543937087005
1,-0.117226200583323,0.101955945938179,-0.325539740052444,0.394840078267069,-0.203932422643994,0.087766917180833,0.0709721985186165,0.290733842091296,0.291646057948284,-0.221869608401593,0.207011872446922,-0.0445897900115031,-0.066471631508182,-0.0379674527897079,-0.0698693291747564,0.00698249363311616
1,-0.702423704749989,0.637402250369781,-0.849579947637433,0.456643727705408,-0.313866792119962,0.326898486918745,0.127418997148102,0.228553482675932,0.332068221103855,-0.144648124289536,-0.0373780079922699,-0.0530231792376675,-0.0771692335424255,-0.021094431950978,-0.0100302011483451,-0.00555786474275921
1,-0.761603850752416,0.673094410067458,-0.952793453238338,0.591006491877023,-0.375859566042346,0.276215207689852,0.0784269809344636,0.292604801721406,0.322463910312529,-0.146456901018063,-0.0567678819404391,-0.059937926642477,-0.0833085322143739,-0.0453647167536019,-0.0524601920355839,-0.00302309593838588
1,-0.896445132973851,1.14254317142871,-0.116649547442178,0.392359662018487,-0.270557793399247,0.339938241674063,0.0868927703605766,0.30166742879094,0.418305945188318,-0.128186053052371,0.0206013679363834,-0.117474602141779,-0.0431569644833573,-0.0457709393397793,0.0117329002153535,-0.0144021770962795
1,-0.879780770933484,1.17918321792125,-0.00661688042268854,0.212411438202209,-0.195873258199053,0.374788114850435,0.0813561405484341,0.356929341487559,0.476452739073995,-0.132906125282661,0.00309791837248703,-0.0934729450293242,-0.0289895377787167,-0.0634596583385759,0.0338861511663213,-0.0140736937661096
1,-0.809136246835909,1.08763517393633,0.0191468237065503,0.401773441806521,-0.244332809616193,0.333209470797523,0.111095008212541,0.331556031193009,0.44255170136945,-0.146704032332095,0.0278725459105207,-0.15055241065535,-0.0333840860540041,-0.0504482726527118,0.0230063779327984,-0.00997093336034797
1,-0.840849926807113,1.04583233420499,-0.179590300205535,0.282972690043025,-0.225103098567329,0.205187890359332,0.0573103965173917,0.335894058669316,0.44317157742595,-0.168627880077377,0.0370566350082968,-0.108307468450589,-0.004385335274753,-0.0485790954370871,0.00869977736285282,-0.0103596008277396
1,-0.954136602527143,1.25519464770067,-0.122005298690392,0.186117965549525,-0.190684599244738,0.367929317078176,0.121993542487782,0.321669820087416,0.460290531686354,-0.149417936165741,0.0798516010916874,-0.097814742450025,-0.0538844080739337,-0.057811692475207,0.0136032642171172,-0.00632744568436803
1,-0.857460583633901,1.06561220059086,-0.297392157021758,0.43022608145229,-0.286294711877113,0.350880906555069,0.0837230950090151,0.385113216754408,0.403651529900688,-0.178291265373482,0.0623835240279407,-0.14711538930972,-0.0586176287692184,-0.0621836875580308,-0.0176583369253066,-0.00950783218409131
1,-0.947092512419041,1.23141322131658,-0.238159799599056,0.280404858240512,-0.220415739006964,0.311446298174194,0.0900010316063067,0.359087425644604,0.444685891144062,-0.140855109333153,0.051241099962917,-0.0996178416170064,-0.0599210096270962,-0.0787484360793672,-0.00789693642643636,-0.010658181934927
1,1.02461205681623,0.787488537723392,-0.296056358635398,0.141966431330058,-0.264304339566555,0.054085101373251,0.181323000556242,0.300870435992067,0.320271594498952,-0.140590463398792,0.0201755008590506,-0.0704600358283168,-0.163899790819727,-0.0653403075500851,0.0266706917677157,-0.0351041012017103
1,1.11516348275044,0.872133282919925,-0.329781530224017,0.204362911746689,-0.148573011747608,0.0447589256399812,0.342592601625879,0.408080643197957,0.331410810119653,-0.072698538268172,0.0597110571345699,-0.0570554393933385,-0.161693491042303,-0.0398484912348575,0.0276635708599411,-0.0460479116057425
1,1.1111762116016,0.846510667732837,-0.332228053107116,0.197849709609751,-0.246123420590912,0.0593532982034388,0.31151517714671,0.327184050412728,0.502337950872723,-0.186399798763843,0.0545718502580587,-0.0735036093790216,-0.155432620318122,-0.0512533254639328,0.0137413896558909,-0.0279203153668098
1,1.07010662727155,0.840692669355106,-0.303441713632231,0.155073300919848,-0.178226410961149,0.046728889581588,0.175535363284895,0.325980386239029,0.199835586829539,-0.143363508231015,-0.0173479328608604,-0.0781404689789853,-0.209889641494711,-0.0483071021647635,0.0382618296284613,-0.0264152818739926
1,1.10026629848295,0.836320595294652,-0.326678741676764,0.184618126015269,-0.258582072300033,0.05572972261527,0.265918389823401,0.304040507704489,0.506791859694952,-0.203503502071099,0.0389945580461219,-0.0915170163091859,-0.20036931450341,-0.037309396400668,0.0141128577399984,-0.0181793564136475
1,-0.711288437791553,0.785494189097877,-0.617995807572943,0.0584516082073892,-0.157989692577465,0.420711454259787,0.121820075207574,0.357540396216276,0.401279058731947,-0.222497504409301,0.0642829102079073,-0.0550398491183972,-0.0534789812307185,-0.032341224289315,0.0536521643656158,-0.00693963331021737
1,-0.89692372479863,1.13040631040617,-0.222160547799026,0.533850464353402,-0.295959774101205,0.0324278416307646,0.094369141993289,0.300833411676425,0.376056735153689,-0.190814999863653,0.174823440607663,-0.122897683057905,-0.0546258107962895,-0.0630703836373927,-0.0366814058438198,0.00355216614939097
1,-0.849914073379733,1.03332940917618,-0.27545000958282,0.742228098605686,-0.383946632538729,0.315045759002176,0.0682001044140414,0.370739665293677,0.358323026392531,-0.155104039206316,0.0883987495356393,-0.0519088902995634,-0.132627679492682,-0.0751490686644969,-0.0146985838236684,0.00442322350235481
1,-0.858124868241729,1.03214319570699,-0.269698899973014,0.846239882355373,-0.432513696417082,0.284454731998388,0.0988145398013721,0.211806830312188,0.303505760859084,-0.129565790382509,0.177867532344864,0.124668509297931,-0.227381732060539,-0.0647749880603036,-0.051904531078754,-0.000253290526042482
1,-0.856126690090459,1.06776657361158,-0.236371857281098,0.643295402120639,-0.340811724753461,0.181218792914689,0.107589652053758,0.282740709323335,0.388992471411459,-0.145922471371948,0.103408640197956,-0.0630919390796759,-0.104611257485674,-0.0743389636192975,-0.0496750047560143,-0.000403284295215568
1,-0.848986163458531,1.0323186442497,-0.27499719411566,0.691507030273369,-0.369006289852032,0.28159892836369,0.133808825188583,0.243829561414359,0.351220641207726,-0.154364717284749,0.144696726364201,-0.124719481366967,-0.0956552070112134,-0.0355300772420727,-0.0274926712337949,0.00108001054165027
1,-0.0205193283881283,0.0317921768301719,-0.263839522615946,0.373174687497483,-0.173845682561861,0.188528233394858,0.133080728996098,0.254210097149318,0.398215440269562,-0.136739284814965,0.0781485548142009,-0.0766982481609231,-0.0628044944680302,-0.0557844573408726,-0.0427252483506707,0.00216512972677193
1,1.13660061194627,0.920170794237519,-0.482342971341153,0.49494440655356,0.188635787317232,0.277855377151446,-0.395544563695627,0.0393176215117654,0.462655587040308,-0.148746719579925,0.107060197826929,-0.00960858584368252,0.0189314264089282,-0.0810500855225711,0.00570912488186678,-0.0208377299398628
1,1.14725892149825,0.917330065241815,-0.499753944803997,0.54400506972649,0.224414913450978,0.292222948745231,-0.304688829266892,0.0685455652370672,0.52560557501297,-0.179756023679153,0.116038545129105,-0.0196073119796027,-0.00349664525212202,-0.0504889270921723,-0.00880323725195412,-0.0292235729555251
1,1.08778366956646,0.849598203488615,-0.446306571576259,0.390191824041729,-0.146962855016135,0.241052296932318,-0.0747029085305273,0.213664848692644,0.4097395431925,-0.107710242497526,0.0905957026306397,-0.0553701458101203,-0.103864144333573,-0.0633625229880002,0.0117191411122092,-0.00519432200646953
1,1.12200274518149,0.851127491486341,-0.370523215357467,0.2043810344351,-0.354888011294073,0.151314916897953,-0.0158921450597664,0.247928712508018,0.367888642464132,-0.0680623325895313,0.0812614434796669,-0.0454821290215929,-0.0980232406037294,-0.0768935429520831,0.0217782491531473,0.0349936978568475
1,1.17257563815872,0.903174191923621,-0.378710167716955,0.205902958597008,-0.312301132720642,0.141704036508199,-0.0198049209682775,0.2854707703614,0.284591924563097,-0.0158826458838271,0.0734248984672122,-0.0354517450143629,-0.110640794876126,-0.0271714862652529,0.0222051913937881,0.03563093040885
1,1.11575975173561,0.83319120407382,-0.375009031370848,0.224258834982097,-0.386500556900985,0.166703390035903,0.022408286783016,0.209268729750514,0.461929433771023,-0.215535933457365,0.0440947207357122,-0.0484188935087961,-0.0725552455741117,-0.0570691593967602,0.00228734669018087,0.0411887671347883
1,-0.640229280185617,0.900411753156432,-0.707034496484664,0.281465340184797,0.230750366883311,0.418338404215858,-0.0777218016812113,0.234526216469744,0.582177864012209,-0.250198957517077,0.0332087535279543,0.00426551286718229,0.0384191392075249,-0.0861413176108918,-0.00759219046262046,-0.0316361123101646
1,-0.746124687668192,0.837907528077304,-0.673375805081043,0.143856687393708,-0.196224842742964,0.320862548820524,0.132013910144001,0.303292930630345,0.495681540784611,-0.124862660524617,0.00769612464291863,-0.0198294698329096,-0.0752758913029245,-0.0755031700022928,-0.00679664592142989,-0.00485379515038309
1,-0.775672201771593,0.954187746361816,-0.083752291820166,0.66098327658975,-0.35112224783658,0.328033273906278,0.160053778461528,0.087339022985739,0.364431108618306,-0.0847371572472039,0.07204888020799,-0.0685871326159913,-0.091772285331755,0.0149505155157729,0.0578316463178051,-0.0153828719229241
1,-0.807526234600668,1.01461227575256,-0.0354014412074856,0.48859122407769,-0.293686898315203,0.197613556656796,-0.0299788478839335,0.468354960465584,0.4517786716103,-0.184264409752351,0.0320858072748256,-0.0424129208540246,-0.0385403026340208,-0.0814969441725582,-0.00755483459118414,-4.21603125119106e-05
1,-0.245237300765432,0.269564556413632,-0.394292133195412,0.391411502045885,-0.189461237471732,0.0841433114343424,0.100102844055819,0.282879036209745,0.38796680790728,-0.122725064173762,-0.0110908631436737,0.0191459590023205,-0.0752497168389244,-0.0670553647910307,0.0760758304519902,-0.00481691372677894
1,-0.869302397388356,1.05760427811002,-0.144847274754007,0.644051366188002,-0.357297322595396,0.239079475600363,0.0236927293159906,0.364690307132777,0.38334294927726,-0.154835250847402,0.0211459508171582,0.0387204972458584,-0.108356917012039,-0.070128573804221,-0.00657893868063681,-0.00761441501881705
1,-0.847821160885039,1.07178045133715,-0.0978119495312586,0.609778500177575,-0.328670177041702,0.162297710971164,0.0339115097497615,0.373777492192079,0.413829765273928,-0.161113652737924,0.0275186408702425,0.028449212341441,-0.0963392715428006,-0.080503809435605,0.0175528898086211,-0.0102254805402732
1,-0.851816153951413,1.06074187802288,-0.14029420706531,0.530157876014621,-0.290137241839523,0.00140932610839107,0.183887142125184,0.126986798373888,0.379277144484122,-0.182425805541241,0.110563184950524,0.0502884635297489,-0.0971562742236143,-0.0239393645238674,0.0308233241766779,-0.0173964833501322
1,-0.803978175736667,0.978105887669507,-0.195803135918032,0.57417530935044,-0.312620421085075,0.101948403500572,0.0550181532921896,0.3678871203951,0.417651518611961,-0.199940812345803,0.0568259074303961,0.0961997688471862,-0.114632606147395,-0.0788071773718225,0.0301860422433564,-0.00510233099856378
1,1.09271467130473,0.822350657191603,-0.426583530315874,0.276609396384281,-0.563524863924166,0.231518704859994,0.0330598962350216,0.190755903001756,0.394177192529294,-0.296410941629618,-0.024410600871911,-0.0479786918936885,-0.0460683463204126,-0.00747212668755211,-0.0184524185341003,0.0167881049925189
1,1.04641682283939,0.773760839370494,-0.414104374400621,0.275679386201296,-0.550373248879262,0.257834504690571,0.00879922525027828,0.194379379919369,0.358516763931812,-0.256136336949937,0.00745346898592214,-0.0487673903343666,-0.0477885228606748,-0.0608435580648743,-0.00525755224470778,0.0136424820538685
1,1.08645242308567,0.803064253719425,-0.423828324454478,0.267093286282296,-0.574579816696369,0.248920580046038,-0.026293429250603,0.16603948314621,0.448678572388972,-0.226345618173774,0.0321577143629367,-0.0492866912496692,-0.0588953604168349,-0.0215640571481645,-0.0127379760072386,0.0262371739528235
1,1.12655724402679,0.839358916622302,-0.42943841559833,0.273204797120907,-0.53865544618743,0.24084799297379,0.0098168099934602,0.207704700584595,0.407836196757265,-0.201913130648656,0.0330573044532383,-0.0468827307448051,-0.0706243101559424,-0.0115015018431149,-0.00949315645974202,0.0134011235347278
1,1.11955857949003,0.835969030943424,-0.4284385723922,0.268225230088095,-0.53603523330775,0.245948864813904,-0.0259187205411239,0.19637224043751,0.387212259096722,-0.1671293123822,0.0452895168342738,-0.0623676558956403,-0.109613420489652,-0.046994831123224,0.00672918630888647,0.0348539807920763
1,1.09624485956358,0.815064333527726,-0.429062774972329,0.295128569593641,-0.530242374254482,0.243479868739577,0.0833316185513157,0.23227729903669,0.422785424938666,-0.269149190181212,0.00314800078978298,-0.0609574224633954,-0.0997020613588673,0.0127081098057459,-0.017362369332801,0.0205734418355654
1,1.08079100698363,0.812160454859724,-0.417701097283004,0.266808904813197,-0.510697091233321,0.243838006228755,-0.0414094412724778,0.191607775193094,0.311066160688756,-0.180202325502569,0.0147826603684525,-0.0582855655415568,-0.105022405249286,-0.0256569470418091,0.00253245205562418,0.0192029402930834
